Ticket #,Create Date,Close Date,Status
22902,2025-05-27 @ 03:47 PM,2025-05-27 @ 03:47 PM,closed
22903,2025-05-27 @ 04:16 PM,2025-05-28 @ 01:14 PM,closed
22904,2025-05-27 @ 04:26 PM,2025-05-27 @ 04:39 PM,closed
22905,2025-05-27 @ 04:59 PM,2025-05-27 @ 05:16 PM,closed
22906,2025-05-27 @ 05:16 PM,2025-05-28 @ 07:57 AM,closed
22907,2025-05-27 @ 05:19 PM,2025-06-06 @ 09:48 AM,closed
22908,2025-05-27 @ 05:19 PM,2025-06-04 @ 07:46 AM,closed
22909,2025-05-28 @ 07:46 AM,2025-05-28 @ 07:46 AM,closed
22910,2025-05-28 @ 08:09 AM,2025-05-28 @ 08:09 AM,closed
22911,2025-05-28 @ 08:56 AM,2025-05-28 @ 10:10 AM,closed
22912,2025-05-28 @ 09:16 AM,2025-06-03 @ 10:05 AM,closed
22913,2025-05-28 @ 09:44 AM,2025-05-28 @ 09:45 AM,closed
22914,2025-05-28 @ 09:45 AM,2025-05-28 @ 09:45 AM,closed
22915,2025-05-28 @ 09:46 AM,2025-05-28 @ 01:52 PM,closed
22916,2025-05-28 @ 09:58 AM,2025-05-28 @ 02:20 PM,closed
22917,2025-05-28 @ 10:16 AM,2025-05-28 @ 11:33 AM,closed
22918,2025-05-28 @ 10:26 AM,2025-05-28 @ 02:14 PM,closed
22919,2025-05-28 @ 11:39 AM,2025-05-29 @ 11:02 AM,closed
22920,2025-05-28 @ 11:53 AM,2025-05-28 @ 01:18 PM,closed
22921,2025-05-28 @ 12:13 PM,2025-05-28 @ 12:21 PM,closed
22922,2025-05-28 @ 12:59 PM,2025-05-28 @ 01:15 PM,closed
22923,2025-05-28 @ 01:19 PM,2025-05-28 @ 02:45 PM,closed
22924,2025-05-28 @ 02:20 PM,2025-05-28 @ 02:23 PM,closed
22925,2025-05-28 @ 02:29 PM,2025-06-03 @ 02:03 PM,closed
22926,2025-05-28 @ 02:39 PM,2025-05-28 @ 02:53 PM,closed
22927,2025-05-28 @ 03:03 PM,2025-05-28 @ 03:05 PM,closed
22928,2025-05-28 @ 03:33 PM,2025-05-28 @ 03:51 PM,closed
22929,2025-05-28 @ 03:39 PM,2025-05-28 @ 03:39 PM,closed
22930,2025-05-28 @ 03:39 PM,2025-05-28 @ 03:40 PM,closed
22931,2025-05-28 @ 03:51 PM,2025-05-28 @ 03:53 PM,closed
22932,2025-05-28 @ 03:52 PM,2025-05-28 @ 03:53 PM,closed
22933,2025-05-29 @ 07:46 AM,2025-05-29 @ 07:59 AM,closed
22934,2025-05-29 @ 07:47 AM,2025-05-29 @ 02:22 PM,closed
22935,2025-05-29 @ 08:00 AM,2025-05-29 @ 08:31 AM,closed
22936,2025-05-29 @ 08:04 AM,2025-05-29 @ 08:05 AM,closed
22937,2025-05-29 @ 08:23 AM,2025-05-29 @ 08:41 AM,closed
22938,2025-05-29 @ 08:48 AM,2025-05-29 @ 08:48 AM,closed
22939,2025-05-29 @ 09:42 AM,2025-05-29 @ 09:45 AM,closed
22940,2025-05-29 @ 09:43 AM,2025-05-29 @ 09:45 AM,closed
22941,2025-05-29 @ 09:44 AM,2025-05-29 @ 09:45 AM,closed
22942,2025-05-29 @ 10:06 AM,2025-05-29 @ 02:32 PM,closed
22943,2025-05-29 @ 10:13 AM,2025-05-29 @ 10:36 AM,closed
22944,2025-05-29 @ 10:36 AM,2025-05-29 @ 11:07 AM,closed
22945,2025-05-29 @ 10:50 AM,2025-06-02 @ 03:04 PM,closed
22946,2025-05-29 @ 11:08 AM,2025-05-29 @ 11:08 AM,closed
22947,2025-05-29 @ 11:13 AM,2025-05-29 @ 02:32 PM,closed
22948,2025-05-29 @ 11:19 AM,2025-05-29 @ 11:19 AM,closed
22949,2025-05-29 @ 11:30 AM,2025-05-30 @ 02:12 PM,closed
22950,2025-05-29 @ 11:35 AM,2025-05-29 @ 11:36 AM,closed
22951,2025-05-29 @ 11:37 AM,2025-05-29 @ 11:37 AM,closed
22952,2025-05-29 @ 11:56 AM,2025-05-29 @ 02:23 PM,closed
22953,2025-05-29 @ 11:56 AM,2025-05-29 @ 01:24 PM,closed
22954,2025-05-29 @ 12:03 PM,2025-05-29 @ 02:32 PM,closed
22955,2025-05-29 @ 12:52 PM,2025-05-29 @ 12:55 PM,closed
22956,2025-05-29 @ 12:53 PM,2025-05-29 @ 12:56 PM,closed
22957,2025-05-29 @ 12:56 PM,2025-05-29 @ 12:56 PM,closed
22958,2025-05-29 @ 01:04 PM,2025-05-29 @ 01:05 PM,closed
22959,2025-05-29 @ 01:46 PM,2025-05-29 @ 01:48 PM,closed
22960,2025-05-29 @ 02:20 PM,2025-05-29 @ 02:26 PM,closed
22961,2025-05-29 @ 02:26 PM,2025-06-09 @ 08:47 AM,closed
22962,2025-05-29 @ 02:26 PM,2025-05-29 @ 02:32 PM,closed
22963,2025-05-29 @ 03:56 PM,2025-05-30 @ 10:24 AM,closed
22964,2025-05-29 @ 04:00 PM,2025-05-29 @ 04:16 PM,closed
22965,2025-05-29 @ 04:03 PM,2025-06-03 @ 08:13 AM,closed
22966,2025-05-29 @ 04:13 PM,2025-05-30 @ 04:25 PM,closed
22967,2025-05-29 @ 04:26 PM,2025-05-29 @ 04:28 PM,closed
22968,2025-05-29 @ 04:26 PM,2025-05-29 @ 04:28 PM,closed
22969,2025-05-29 @ 04:27 PM,2025-05-29 @ 04:28 PM,closed
22970,2025-05-29 @ 04:40 PM,2025-05-29 @ 04:43 PM,closed
22971,2025-05-29 @ 05:36 PM,2025-05-30 @ 08:31 AM,closed
22972,2025-05-30 @ 08:53 AM,2025-05-30 @ 09:37 AM,closed
22973,2025-05-30 @ 09:16 AM,2025-06-03 @ 08:16 AM,closed
22974,2025-05-30 @ 09:16 AM,2025-06-04 @ 09:54 AM,closed
22975,2025-05-30 @ 09:16 AM,2025-06-03 @ 02:02 PM,closed
22976,2025-05-30 @ 09:20 AM,2025-06-03 @ 08:36 AM,closed
22977,2025-05-30 @ 09:57 AM,2025-05-30 @ 10:47 AM,closed
22978,2025-05-30 @ 10:13 AM,2025-05-30 @ 10:35 AM,closed
22979,2025-05-30 @ 10:26 AM,2025-05-30 @ 11:27 AM,closed
22980,2025-05-30 @ 10:35 AM,2025-05-30 @ 10:35 AM,closed
22981,2025-05-30 @ 11:10 AM,2025-05-30 @ 11:18 AM,closed
22982,2025-05-30 @ 11:25 AM,2025-05-30 @ 11:25 AM,closed
22983,2025-05-30 @ 11:25 AM,2025-05-30 @ 11:25 AM,closed
22984,2025-05-30 @ 12:06 PM,2025-06-02 @ 02:45 PM,closed
22985,2025-05-30 @ 12:54 PM,2025-05-30 @ 12:55 PM,closed
22986,2025-05-30 @ 02:20 PM,2025-06-02 @ 09:36 AM,closed
22987,2025-05-30 @ 02:37 PM,2025-05-30 @ 02:39 PM,closed
22988,2025-05-30 @ 03:06 PM,2025-05-30 @ 03:52 PM,closed
22989,2025-05-30 @ 03:28 PM,2025-05-30 @ 03:42 PM,closed
22990,2025-05-30 @ 03:30 PM,2025-05-30 @ 03:42 PM,closed
22991,2025-05-30 @ 03:31 PM,2025-05-30 @ 03:42 PM,closed
22992,2025-05-30 @ 03:32 PM,2025-05-30 @ 03:42 PM,closed
22993,2025-05-30 @ 03:32 PM,2025-05-30 @ 03:42 PM,closed
22994,2025-05-30 @ 03:36 PM,2025-05-30 @ 03:42 PM,closed
22995,2025-05-30 @ 03:36 PM,2025-05-30 @ 03:51 PM,closed
22996,2025-05-30 @ 03:36 PM,2025-05-30 @ 03:43 PM,closed
22997,2025-05-30 @ 03:37 PM,2025-05-30 @ 03:42 PM,closed
22998,2025-05-30 @ 04:13 PM,2025-06-06 @ 01:02 PM,closed
22999,2025-05-30 @ 04:20 PM,2025-06-04 @ 03:35 PM,closed
23000,2025-05-30 @ 05:33 PM,2025-05-30 @ 05:45 PM,closed
23001,2025-06-02 @ 07:50 AM,2025-06-02 @ 02:23 PM,closed
23002,2025-06-02 @ 07:50 AM,2025-06-03 @ 09:36 AM,closed
23003,2025-06-02 @ 07:53 AM,2025-06-04 @ 11:17 AM,closed
23004,2025-06-02 @ 07:53 AM,2025-06-05 @ 10:49 AM,closed
23005,2025-06-02 @ 07:58 AM,2025-06-02 @ 09:45 AM,closed
23006,2025-06-02 @ 08:01 AM,2025-06-02 @ 09:45 AM,closed
23007,2025-06-02 @ 08:05 AM,2025-06-02 @ 12:22 PM,closed
23008,2025-06-02 @ 08:22 AM,2025-06-02 @ 08:23 AM,closed
23009,2025-06-02 @ 08:59 AM,2025-06-02 @ 09:00 AM,closed
23010,2025-06-02 @ 08:59 AM,2025-06-02 @ 09:00 AM,closed
23011,2025-06-02 @ 09:00 AM,2025-06-02 @ 09:00 AM,closed
23012,2025-06-02 @ 09:00 AM,2025-06-02 @ 09:01 AM,closed
23013,2025-06-02 @ 09:23 AM,2025-06-02 @ 09:26 AM,closed
23014,2025-06-02 @ 10:16 AM,2025-06-06 @ 02:42 PM,closed
23015,2025-06-02 @ 10:20 AM,2025-06-04 @ 10:12 AM,closed
23016,2025-06-02 @ 10:36 AM,2025-06-02 @ 10:48 AM,closed
23017,2025-06-02 @ 10:36 AM,2025-06-02 @ 10:46 AM,closed
23018,2025-06-02 @ 10:56 AM,2025-06-03 @ 10:05 AM,closed
23019,2025-06-02 @ 11:06 AM,2025-06-02 @ 11:08 AM,closed
23020,2025-06-02 @ 11:13 AM,2025-06-24 @ 09:53 AM,closed
23021,2025-06-02 @ 11:13 AM,2025-06-02 @ 11:18 AM,closed
23022,2025-06-02 @ 12:56 PM,2025-06-16 @ 11:35 AM,closed
23023,2025-06-02 @ 01:23 PM,2025-06-02 @ 03:14 PM,closed
23024,2025-06-02 @ 01:46 PM,2025-06-02 @ 01:48 PM,closed
23025,2025-06-02 @ 01:51 PM,2025-06-02 @ 01:51 PM,closed
23026,2025-06-02 @ 01:55 PM,2025-06-02 @ 01:56 PM,closed
23027,2025-06-02 @ 02:03 PM,2025-06-02 @ 02:21 PM,closed
23028,2025-06-02 @ 03:07 PM,2025-06-02 @ 03:08 PM,closed
23029,2025-06-02 @ 03:55 PM,2025-06-02 @ 03:55 PM,closed
23030,2025-06-02 @ 03:55 PM,2025-06-02 @ 03:55 PM,closed
23031,2025-06-02 @ 03:56 PM,2025-06-02 @ 03:57 PM,closed
23032,2025-06-02 @ 04:22 PM,2025-06-02 @ 04:22 PM,closed
23033,2025-06-02 @ 04:49 PM,2025-06-02 @ 04:49 PM,closed
23034,2025-06-02 @ 07:06 PM,2025-06-03 @ 08:10 AM,closed
23035,2025-06-03 @ 07:39 AM,2025-06-03 @ 07:54 AM,closed
23036,2025-06-03 @ 07:40 AM,2025-06-03 @ 07:53 AM,closed
23037,2025-06-03 @ 07:41 AM,2025-06-03 @ 07:53 AM,closed
23038,2025-06-03 @ 07:55 AM,2025-06-03 @ 08:18 AM,closed
23039,2025-06-03 @ 08:02 AM,2025-06-04 @ 11:19 AM,closed
23040,2025-06-03 @ 08:09 AM,2025-06-03 @ 11:44 AM,closed
23041,2025-06-03 @ 08:19 AM,2025-06-04 @ 01:56 PM,closed
23042,2025-06-03 @ 08:55 AM,2025-06-03 @ 08:59 AM,closed
23043,2025-06-03 @ 09:02 AM,2025-06-03 @ 09:04 AM,closed
23044,2025-06-03 @ 09:22 AM,2025-06-03 @ 01:42 PM,closed
23045,2025-06-03 @ 09:33 AM,2025-06-03 @ 09:33 AM,closed
23046,2025-06-03 @ 10:19 AM,2025-06-03 @ 10:24 AM,closed
23047,2025-06-03 @ 10:28 AM,2025-06-03 @ 10:28 AM,closed
23048,2025-06-03 @ 10:59 AM,2025-06-03 @ 01:17 PM,closed
23049,2025-06-03 @ 11:45 AM,2025-06-04 @ 01:31 PM,closed
23050,2025-06-03 @ 12:35 PM,2025-06-04 @ 07:50 AM,closed
23051,2025-06-03 @ 01:25 PM,2025-06-04 @ 01:55 PM,closed
23052,2025-06-03 @ 01:49 PM,2025-06-04 @ 07:43 AM,closed
23053,2025-06-03 @ 02:56 PM,2025-06-03 @ 02:57 PM,closed
23054,2025-06-03 @ 03:31 PM,2025-06-03 @ 03:32 PM,closed
23055,2025-06-03 @ 03:32 PM,2025-06-03 @ 03:32 PM,closed
23056,2025-06-03 @ 04:15 PM,2025-06-04 @ 07:43 AM,closed
23057,2025-06-03 @ 05:29 PM,2025-06-04 @ 07:45 AM,closed
23058,2025-06-04 @ 08:06 AM,2025-06-04 @ 08:07 AM,closed
23059,2025-06-04 @ 08:15 AM,2025-06-04 @ 08:22 AM,closed
23060,2025-06-04 @ 08:25 AM,2025-06-04 @ 08:29 AM,closed
23061,2025-06-04 @ 08:39 AM,2025-06-04 @ 03:28 PM,closed
23062,2025-06-04 @ 08:48 AM,2025-06-04 @ 08:50 AM,closed
23063,2025-06-04 @ 09:42 AM,2025-06-04 @ 02:17 PM,closed
23064,2025-06-04 @ 09:49 AM,2025-06-04 @ 10:04 AM,closed
23065,2025-06-04 @ 09:49 AM,2025-06-04 @ 02:17 PM,closed
23066,2025-06-04 @ 10:42 AM,2025-06-04 @ 03:24 PM,closed
23067,2025-06-04 @ 11:39 AM,2025-06-04 @ 01:30 PM,closed
23068,2025-06-04 @ 12:39 PM,2025-06-04 @ 02:16 PM,closed
23069,2025-06-04 @ 02:44 PM,2025-06-04 @ 02:44 PM,closed
23070,2025-06-04 @ 02:52 PM,2025-06-04 @ 03:03 PM,closed
23071,2025-06-04 @ 03:42 PM,2025-06-04 @ 03:42 PM,closed
23072,2025-06-04 @ 04:15 PM,2025-06-06 @ 09:02 AM,closed
23073,2025-06-04 @ 04:45 PM,2025-06-04 @ 04:49 PM,closed
23074,2025-06-05 @ 08:35 AM,2025-06-05 @ 08:46 AM,closed
23075,2025-06-05 @ 12:21 PM,2025-06-05 @ 02:11 PM,closed
23076,2025-06-05 @ 12:30 PM,2025-06-05 @ 12:31 PM,closed
23077,2025-06-05 @ 12:39 PM,2025-06-06 @ 02:41 PM,closed
23078,2025-06-05 @ 01:55 PM,2025-06-05 @ 01:57 PM,closed
23079,2025-06-05 @ 01:56 PM,2025-06-05 @ 01:57 PM,closed
23080,2025-06-05 @ 01:56 PM,2025-06-05 @ 01:57 PM,closed
23081,2025-06-05 @ 01:57 PM,2025-06-06 @ 08:16 AM,closed
23082,2025-06-05 @ 02:15 PM,2025-06-05 @ 04:53 PM,closed
23083,2025-06-06 @ 08:16 AM,2025-06-06 @ 08:16 AM,closed
23084,2025-06-06 @ 08:16 AM,2025-06-06 @ 08:16 AM,closed
23085,2025-06-06 @ 08:19 AM,2025-06-06 @ 09:00 AM,closed
23086,2025-06-06 @ 10:08 AM,2025-06-06 @ 10:13 AM,closed
23087,2025-06-06 @ 10:17 AM,2025-06-06 @ 10:56 AM,closed
23088,2025-06-06 @ 11:50 AM,2025-06-06 @ 11:50 AM,closed
23089,2025-06-06 @ 01:49 PM,2025-06-06 @ 01:51 PM,closed
23090,2025-06-06 @ 01:49 PM,2025-06-06 @ 01:51 PM,closed
23091,2025-06-06 @ 01:50 PM,2025-06-06 @ 01:51 PM,closed
23092,2025-06-06 @ 01:50 PM,2025-06-06 @ 01:54 PM,closed
23093,2025-06-06 @ 02:15 PM,2025-06-09 @ 07:54 AM,closed
23094,2025-06-06 @ 02:40 PM,2025-06-06 @ 02:40 PM,closed
23095,2025-06-06 @ 02:40 PM,2025-06-06 @ 02:40 PM,closed
23096,2025-06-06 @ 03:12 PM,2025-06-13 @ 03:44 PM,closed
23097,2025-06-06 @ 03:12 PM,2025-06-13 @ 03:44 PM,closed
23098,2025-06-06 @ 03:45 PM,2025-06-11 @ 10:50 AM,closed
23099,2025-06-06 @ 10:02 PM,2025-06-09 @ 07:55 AM,closed
23100,2025-06-08 @ 06:52 AM,2025-06-09 @ 08:20 AM,closed
23101,2025-06-09 @ 07:26 AM,2025-06-09 @ 09:24 AM,closed
23102,2025-06-09 @ 07:27 AM,2025-06-09 @ 08:51 AM,closed
23103,2025-06-09 @ 07:27 AM,2025-06-09 @ 08:50 AM,closed
23104,2025-06-09 @ 07:39 AM,2025-06-09 @ 07:53 AM,closed
23105,2025-06-09 @ 07:39 AM,2025-06-10 @ 07:49 AM,closed
23106,2025-06-09 @ 07:39 AM,2025-06-12 @ 08:01 AM,closed
23107,2025-06-09 @ 07:40 AM,2025-06-09 @ 07:46 AM,closed
23108,2025-06-09 @ 07:40 AM,2025-06-09 @ 07:46 AM,closed
23109,2025-06-09 @ 07:40 AM,2025-06-09 @ 07:45 AM,closed
23110,2025-06-09 @ 07:45 AM,2025-06-09 @ 08:39 AM,closed
23111,2025-06-09 @ 08:02 AM,2025-06-09 @ 08:38 AM,closed
23112,2025-06-09 @ 08:09 AM,2025-06-10 @ 09:26 AM,closed
23113,2025-06-09 @ 08:39 AM,2025-06-09 @ 08:40 AM,closed
23114,2025-06-09 @ 08:49 AM,2025-06-09 @ 01:54 PM,closed
23115,2025-06-09 @ 09:15 AM,2025-06-09 @ 09:22 AM,closed
23116,2025-06-09 @ 09:52 AM,2025-06-09 @ 09:52 AM,closed
23117,2025-06-09 @ 10:56 AM,2025-06-09 @ 11:05 AM,closed
23118,2025-06-09 @ 11:06 AM,2025-06-09 @ 11:06 AM,closed
23119,2025-06-09 @ 11:30 AM,2025-06-09 @ 12:36 PM,closed
23120,2025-06-09 @ 11:55 AM,2025-06-09 @ 11:56 AM,closed
23121,2025-06-09 @ 12:22 PM,2025-06-09 @ 12:27 PM,closed
23122,2025-06-09 @ 12:25 PM,2025-06-09 @ 12:27 PM,closed
23123,2025-06-09 @ 01:08 PM,2025-06-09 @ 01:09 PM,closed
23124,2025-06-09 @ 01:08 PM,2025-06-09 @ 01:09 PM,closed
23125,2025-06-09 @ 01:15 PM,2025-06-09 @ 02:14 PM,closed
23126,2025-06-09 @ 01:21 PM,2025-06-09 @ 01:22 PM,closed
23127,2025-06-09 @ 01:39 PM,2025-06-09 @ 01:58 PM,closed
23128,2025-06-09 @ 01:46 PM,2025-06-09 @ 01:47 PM,closed
23129,2025-06-09 @ 01:46 PM,2025-06-09 @ 01:47 PM,closed
23130,2025-06-09 @ 01:47 PM,2025-06-09 @ 01:47 PM,closed
23131,2025-06-09 @ 01:49 PM,2025-06-09 @ 01:59 PM,closed
23132,2025-06-09 @ 01:52 PM,2025-06-09 @ 02:25 PM,closed
23133,2025-06-09 @ 02:09 PM,2025-06-12 @ 08:23 AM,closed
23134,2025-06-09 @ 02:31 PM,2025-06-09 @ 02:31 PM,closed
23135,2025-06-09 @ 02:47 PM,2025-06-09 @ 02:47 PM,closed
23136,2025-06-09 @ 03:21 PM,2025-06-09 @ 03:24 PM,closed
23137,2025-06-09 @ 03:21 PM,2025-06-09 @ 03:24 PM,closed
23138,2025-06-09 @ 03:27 PM,2025-06-09 @ 03:35 PM,closed
23139,2025-06-09 @ 03:28 PM,2025-06-09 @ 03:35 PM,closed
23140,2025-06-09 @ 03:34 PM,2025-06-09 @ 03:36 PM,closed
23141,2025-06-09 @ 03:35 PM,2025-06-09 @ 03:36 PM,closed
23142,2025-06-09 @ 04:19 PM,2025-06-09 @ 04:28 PM,closed
23143,2025-06-09 @ 05:32 PM,2025-06-09 @ 05:39 PM,closed
23144,2025-06-09 @ 05:40 PM,2025-06-10 @ 03:12 PM,closed
23145,2025-06-10 @ 07:41 AM,2025-06-10 @ 07:43 AM,closed
23146,2025-06-10 @ 07:41 AM,2025-06-10 @ 07:43 AM,closed
23147,2025-06-10 @ 07:41 AM,2025-06-10 @ 07:43 AM,closed
23148,2025-06-10 @ 08:15 AM,2025-06-10 @ 08:26 AM,closed
23149,2025-06-10 @ 08:19 AM,2025-06-10 @ 08:28 AM,closed
23150,2025-06-10 @ 09:52 AM,2025-06-10 @ 09:57 AM,closed
23151,2025-06-10 @ 10:39 AM,2025-06-10 @ 11:45 AM,closed
23152,2025-06-10 @ 10:49 AM,2025-06-10 @ 11:44 AM,closed
23153,2025-06-10 @ 11:35 AM,2025-06-16 @ 11:40 AM,closed
23154,2025-06-10 @ 12:25 PM,2026-02-27 @ 02:10 PM,closed
23155,2025-06-10 @ 12:55 PM,2025-06-10 @ 12:55 PM,closed
23156,2025-06-10 @ 12:55 PM,2025-06-18 @ 08:48 AM,closed
23157,2025-06-10 @ 01:45 PM,2025-06-10 @ 02:28 PM,closed
23158,2025-06-10 @ 02:06 PM,2025-06-10 @ 03:13 PM,closed
23159,2025-06-10 @ 02:25 PM,2025-06-10 @ 02:25 PM,closed
23160,2025-06-10 @ 02:31 PM,2025-06-10 @ 02:31 PM,closed
23161,2025-06-10 @ 02:52 PM,2025-06-11 @ 08:29 AM,closed
23162,2025-06-10 @ 03:11 PM,2025-06-10 @ 03:12 PM,closed
23163,2025-06-10 @ 03:26 PM,2025-06-10 @ 03:27 PM,closed
23164,2025-06-10 @ 03:29 PM,2025-06-10 @ 03:31 PM,closed
23165,2025-06-10 @ 03:29 PM,2025-06-10 @ 03:31 PM,closed
23166,2025-06-10 @ 04:40 PM,2025-06-10 @ 04:40 PM,closed
23167,2025-06-11 @ 08:04 AM,2025-06-11 @ 08:24 AM,closed
23168,2025-06-11 @ 08:37 AM,2025-06-11 @ 08:42 AM,closed
23169,2025-06-11 @ 10:00 AM,2025-06-11 @ 11:54 AM,closed
23170,2025-06-11 @ 10:02 AM,2025-06-11 @ 10:02 AM,closed
23171,2025-06-11 @ 10:07 AM,2025-06-11 @ 10:48 AM,closed
23172,2025-06-11 @ 11:10 AM,2025-06-11 @ 11:22 AM,closed
23173,2025-06-11 @ 11:27 AM,2025-06-11 @ 11:37 AM,closed
23174,2025-06-11 @ 11:27 AM,2025-06-11 @ 11:54 AM,closed
23175,2025-06-11 @ 12:24 PM,2025-06-11 @ 12:25 PM,closed
23176,2025-06-11 @ 12:25 PM,2025-06-11 @ 12:28 PM,closed
23177,2025-06-11 @ 12:26 PM,2025-06-11 @ 12:27 PM,closed
23178,2025-06-11 @ 12:27 PM,2025-06-11 @ 12:33 PM,closed
23179,2025-06-11 @ 12:27 PM,2025-06-11 @ 12:27 PM,closed
23180,2025-06-11 @ 12:28 PM,2025-06-11 @ 12:28 PM,closed
23181,2025-06-11 @ 12:57 PM,2025-06-11 @ 01:29 PM,closed
23182,2025-06-11 @ 01:43 PM,2025-06-11 @ 01:56 PM,closed
23183,2025-06-11 @ 02:33 PM,2025-06-11 @ 02:34 PM,closed
23184,2025-06-11 @ 02:34 PM,2025-06-11 @ 02:34 PM,closed
23185,2025-06-11 @ 02:37 PM,2025-06-13 @ 02:59 PM,closed
23186,2025-06-11 @ 02:40 PM,2025-06-11 @ 02:40 PM,closed
23187,2025-06-11 @ 02:44 PM,2025-06-14 @ 02:42 PM,closed
23188,2025-06-11 @ 03:17 PM,2025-06-12 @ 03:22 PM,closed
23189,2025-06-11 @ 03:27 PM,2025-06-11 @ 03:28 PM,closed
23190,2025-06-11 @ 03:29 PM,2025-06-11 @ 03:35 PM,closed
23191,2025-06-11 @ 04:10 PM,2025-06-11 @ 04:15 PM,closed
23192,2025-06-11 @ 04:20 PM,2025-07-16 @ 02:12 PM,closed
23193,2025-06-11 @ 04:34 PM,2025-06-11 @ 04:42 PM,closed
23194,2025-06-12 @ 07:51 AM,2025-06-12 @ 08:04 AM,closed
23195,2025-06-12 @ 07:52 AM,2025-06-12 @ 08:05 AM,closed
23196,2025-06-12 @ 07:52 AM,2025-06-12 @ 08:05 AM,closed
23197,2025-06-12 @ 08:38 AM,2025-06-12 @ 08:38 AM,closed
23198,2025-06-12 @ 08:54 AM,2025-06-12 @ 09:03 AM,closed
23199,2025-06-12 @ 09:49 AM,2025-06-23 @ 12:11 PM,closed
23200,2025-06-12 @ 09:50 AM,2025-06-12 @ 09:50 AM,closed
23201,2025-06-12 @ 10:57 AM,2025-06-18 @ 02:32 PM,closed
23202,2025-06-12 @ 11:27 AM,2025-07-11 @ 11:07 AM,closed
23203,2025-06-12 @ 12:34 PM,2025-06-12 @ 12:34 PM,closed
23204,2025-06-12 @ 01:03 PM,2025-06-12 @ 01:04 PM,closed
23205,2025-06-12 @ 01:04 PM,2025-06-12 @ 01:04 PM,closed
23206,2025-06-12 @ 01:05 PM,2025-06-12 @ 01:05 PM,closed
23207,2025-06-12 @ 01:26 PM,2025-06-12 @ 01:26 PM,closed
23208,2025-06-12 @ 01:37 PM,2025-06-13 @ 07:20 AM,closed
23209,2025-06-12 @ 02:31 PM,2025-06-12 @ 02:34 PM,closed
23210,2025-06-12 @ 02:31 PM,2025-06-12 @ 02:36 PM,closed
23211,2025-06-12 @ 02:32 PM,2025-06-12 @ 02:34 PM,closed
23212,2025-06-12 @ 02:33 PM,2025-06-12 @ 02:34 PM,closed
23213,2025-06-12 @ 02:41 PM,2025-06-16 @ 04:53 PM,closed
23214,2025-06-12 @ 03:38 PM,2025-06-12 @ 03:44 PM,closed
23215,2025-06-12 @ 03:51 PM,2025-06-12 @ 03:52 PM,closed
23216,2025-06-12 @ 03:51 PM,2025-06-12 @ 03:57 PM,closed
23217,2025-06-12 @ 03:51 PM,2025-06-12 @ 03:52 PM,closed
23218,2025-06-12 @ 03:52 PM,2025-06-12 @ 03:53 PM,closed
23219,2025-06-12 @ 03:53 PM,2025-06-12 @ 03:53 PM,closed
23220,2025-06-12 @ 04:51 PM,2025-06-18 @ 04:15 PM,closed
23221,2025-06-13 @ 08:41 AM,2025-06-13 @ 08:57 AM,closed
23222,2025-06-13 @ 08:51 AM,2025-06-13 @ 04:29 PM,closed
23223,2025-06-13 @ 09:24 AM,2025-06-13 @ 09:31 AM,closed
23224,2025-06-13 @ 09:28 AM,2025-06-13 @ 09:30 AM,closed
23225,2025-06-13 @ 10:33 AM,2025-06-13 @ 10:33 AM,closed
23226,2025-06-13 @ 11:06 AM,2025-06-13 @ 11:07 AM,closed
23227,2025-06-13 @ 11:08 AM,2025-07-11 @ 11:07 AM,closed
23228,2025-06-13 @ 11:08 AM,2025-06-13 @ 11:30 AM,closed
23229,2025-06-13 @ 11:18 AM,2025-06-16 @ 10:28 AM,closed
23230,2025-06-13 @ 11:54 AM,2025-06-13 @ 01:09 PM,closed
23231,2025-06-13 @ 12:34 PM,2025-06-13 @ 12:34 PM,closed
23232,2025-06-13 @ 12:36 PM,2025-06-13 @ 12:36 PM,closed
23233,2025-06-13 @ 01:18 PM,2025-06-13 @ 01:19 PM,closed
23234,2025-06-13 @ 03:01 PM,2025-06-13 @ 03:13 PM,closed
23235,2025-06-13 @ 03:14 PM,2025-06-13 @ 03:14 PM,closed
23236,2025-06-13 @ 03:18 PM,2025-06-13 @ 03:19 PM,closed
23237,2025-06-13 @ 03:22 PM,2025-06-13 @ 04:33 PM,closed
23238,2025-06-13 @ 03:41 PM,2025-06-13 @ 03:43 PM,closed
23239,2025-06-13 @ 03:41 PM,2025-06-13 @ 03:43 PM,closed
23240,2025-06-13 @ 03:42 PM,2025-06-13 @ 03:43 PM,closed
23241,2025-06-13 @ 03:42 PM,2025-06-13 @ 03:43 PM,closed
23242,2025-06-13 @ 03:43 PM,2025-06-13 @ 03:43 PM,closed
23243,2025-06-13 @ 04:19 PM,2025-06-16 @ 10:12 AM,closed
23244,2025-06-13 @ 04:25 PM,2025-06-16 @ 10:05 AM,closed
23245,2025-06-13 @ 04:34 PM,2025-06-13 @ 04:34 PM,closed
23246,2025-06-13 @ 04:34 PM,2025-06-13 @ 04:35 PM,closed
23247,2025-06-13 @ 05:22 PM,2025-06-13 @ 05:34 PM,closed
23248,2025-06-13 @ 05:35 PM,2025-06-16 @ 08:28 AM,closed
23249,2025-06-15 @ 06:24 PM,2025-06-17 @ 07:20 AM,closed
23250,2025-06-16 @ 07:39 AM,2025-06-16 @ 08:53 AM,closed
